departamento,municipio,candidato,votos,total_votos_candidatos,porcentaje_municipal
CUNDINAMARCA,SUTATAUSA,TRUJILLO SARMIENTO JORGE ANTONIO,10,2262,0.4420866489832007
CUNDINAMARCA,SUTATAUSA,VARGAS LLERAS GERMAN,122,2262,5.393457117595048
CUNDINAMARCA,TABIO,DE LA CALLE LOMBANA HUMBERTO,209,10581,1.9752386352896703
CUNDINAMARCA,TABIO,DUQUE MARQUEZ IVAN,4275,10581,40.40260844910689
CUNDINAMARCA,TABIO,FAJARDO VALDERRAMA SERGIO,4235,10581,40.024572346659106
CUNDINAMARCA,TABIO,MORALES HOYOS VIVIANE ALEIDA,14,10581,0.13231263585672431
CUNDINAMARCA,TABIO,PETRO URREGO GUSTAVO FRANCISCO,1311,10581,12.390133257726113
CUNDINAMARCA,TABIO,TRUJILLO SARMIENTO JORGE ANTONIO,29,10581,0.27407617427464326
CUNDINAMARCA,TABIO,VARGAS LLERAS GERMAN,508,10581,4.801058501086854
CUNDINAMARCA,TAUSA,DE LA CALLE LOMBANA HUMBERTO,92,3372,2.7283511269276395
CUNDINAMARCA,TAUSA,DUQUE MARQUEZ IVAN,2123,3372,62.959667852906286
CUNDINAMARCA,TAUSA,FAJARDO VALDERRAMA SERGIO,735,3372,21.797153024911033
CUNDINAMARCA,TAUSA,MORALES HOYOS VIVIANE ALEIDA,14,3372,0.41518386714116245
CUNDINAMARCA,TAUSA,PETRO URREGO GUSTAVO FRANCISCO,253,3372,7.502965599051008
CUNDINAMARCA,TAUSA,TRUJILLO SARMIENTO JORGE ANTONIO,9,3372,0.26690391459074736
CUNDINAMARCA,TAUSA,VARGAS LLERAS GERMAN,146,3372,4.329774614472123
CUNDINAMARCA,TENA,DE LA CALLE LOMBANA HUMBERTO,66,4017,1.6430171769977595
CUNDINAMARCA,TENA,DUQUE MARQUEZ IVAN,1932,4017,48.09559372666169
CUNDINAMARCA,TENA,FAJARDO VALDERRAMA SERGIO,629,4017,15.658451580781676
CUNDINAMARCA,TENA,MORALES HOYOS VIVIANE ALEIDA,6,4017,0.14936519790888725
CUNDINAMARCA,TENA,PETRO URREGO GUSTAVO FRANCISCO,680,4017,16.92805576300722
CUNDINAMARCA,TENA,TRUJILLO SARMIENTO JORGE ANTONIO,13,4017,0.3236245954692557
CUNDINAMARCA,TENA,VARGAS LLERAS GERMAN,691,4017,17.201891959173512
CUNDINAMARCA,TENJO,DE LA CALLE LOMBANA HUMBERTO,212,10513,2.0165509369352232
CUNDINAMARCA,TENJO,DUQUE MARQUEZ IVAN,4585,10513,43.61267002758489
CUNDINAMARCA,TENJO,FAJARDO VALDERRAMA SERGIO,3669,10513,34.8996480547893
CUNDINAMARCA,TENJO,MORALES HOYOS VIVIANE ALEIDA,23,10513,0.21877675259202892
CUNDINAMARCA,TENJO,PETRO URREGO GUSTAVO FRANCISCO,1362,10513,12.95538856653667
CUNDINAMARCA,TENJO,TRUJILLO SARMIENTO JORGE ANTONIO,16,10513,0.152192523542281
CUNDINAMARCA,TENJO,VARGAS LLERAS GERMAN,646,10513,6.144773138019595
CUNDINAMARCA,TIBACUY,DE LA CALLE LOMBANA HUMBERTO,34,2103,1.6167379933428434
CUNDINAMARCA,TIBACUY,DUQUE MARQUEZ IVAN,1142,2103,54.30337612933904
CUNDINAMARCA,TIBACUY,FAJARDO VALDERRAMA SERGIO,234,2103,11.126961483594865
CUNDINAMARCA,TIBACUY,MORALES HOYOS VIVIANE ALEIDA,7,2103,0.33285782215882076
CUNDINAMARCA,TIBACUY,PETRO URREGO GUSTAVO FRANCISCO,501,2103,23.823109843081312
CUNDINAMARCA,TIBACUY,TRUJILLO SARMIENTO JORGE ANTONIO,4,2103,0.1902044698050404
CUNDINAMARCA,TIBACUY,VARGAS LLERAS GERMAN,181,2103,8.606752258678078
CUNDINAMARCA,TIBIRITA,DE LA CALLE LOMBANA HUMBERTO,20,1523,1.3131976362442548
CUNDINAMARCA,TIBIRITA,DUQUE MARQUEZ IVAN,807,1523,52.98752462245568
CUNDINAMARCA,TIBIRITA,FAJARDO VALDERRAMA SERGIO,218,1523,14.313854235062376
CUNDINAMARCA,TIBIRITA,MORALES HOYOS VIVIANE ALEIDA,4,1523,0.2626395272488509
CUNDINAMARCA,TIBIRITA,PETRO URREGO GUSTAVO FRANCISCO,164,1523,10.76822061720289
CUNDINAMARCA,TIBIRITA,TRUJILLO SARMIENTO JORGE ANTONIO,2,1523,0.13131976362442546
CUNDINAMARCA,TIBIRITA,VARGAS LLERAS GERMAN,308,1523,20.223243598161524
CUNDINAMARCA,TOCAIMA,DE LA CALLE LOMBANA HUMBERTO,120,6559,1.8295471870712
CUNDINAMARCA,TOCAIMA,DUQUE MARQUEZ IVAN,3585,6559,54.657722213752095
CUNDINAMARCA,TOCAIMA,FAJARDO VALDERRAMA SERGIO,865,6559,13.187985973471566
CUNDINAMARCA,TOCAIMA,MORALES HOYOS VIVIANE ALEIDA,15,6559,0.2286933983839
CUNDINAMARCA,TOCAIMA,PETRO URREGO GUSTAVO FRANCISCO,677,6559,10.321695380393352
CUNDINAMARCA,TOCAIMA,TRUJILLO SARMIENTO JORGE ANTONIO,22,6559,0.33541698429638667
CUNDINAMARCA,TOCAIMA,VARGAS LLERAS GERMAN,1275,6559,19.4389388626315
CUNDINAMARCA,TOCANCIPA,DE LA CALLE LOMBANA HUMBERTO,308,18416,1.6724587315377932
CUNDINAMARCA,TOCANCIPA,DUQUE MARQUEZ IVAN,4664,18416,25.325803649000868
CUNDINAMARCA,TOCANCIPA,FAJARDO VALDERRAMA SERGIO,7359,18416,39.95981754995656
CUNDINAMARCA,TOCANCIPA,MORALES HOYOS VIVIANE ALEIDA,55,18416,0.29865334491746304
CUNDINAMARCA,TOCANCIPA,PETRO URREGO GUSTAVO FRANCISCO,5285,18416,28.69787141615986
CUNDINAMARCA,TOCANCIPA,TRUJILLO SARMIENTO JORGE ANTONIO,77,18416,0.4181146828844483
CUNDINAMARCA,TOCANCIPA,VARGAS LLERAS GERMAN,668,18416,3.6272806255430066
CUNDINAMARCA,TOPAIPI,DE LA CALLE LOMBANA HUMBERTO,29,1825,1.5890410958904109
CUNDINAMARCA,TOPAIPI,DUQUE MARQUEZ IVAN,1194,1825,65.42465753424658
CUNDINAMARCA,TOPAIPI,FAJARDO VALDERRAMA SERGIO,99,1825,5.424657534246576
CUNDINAMARCA,TOPAIPI,MORALES HOYOS VIVIANE ALEIDA,27,1825,1.4794520547945205
CUNDINAMARCA,TOPAIPI,PETRO URREGO GUSTAVO FRANCISCO,128,1825,7.013698630136986
CUNDINAMARCA,TOPAIPI,TRUJILLO SARMIENTO JORGE ANTONIO,10,1825,0.547945205479452
CUNDINAMARCA,TOPAIPI,VARGAS LLERAS GERMAN,338,1825,18.52054794520548
CUNDINAMARCA,UBALA,DE LA CALLE LOMBANA HUMBERTO,35,3811,0.9183941222776173
CUNDINAMARCA,UBALA,DUQUE MARQUEZ IVAN,2607,3811,68.40724219364996
CUNDINAMARCA,UBALA,FAJARDO VALDERRAMA SERGIO,473,3811,12.411440566780373
CUNDINAMARCA,UBALA,MORALES HOYOS VIVIANE ALEIDA,18,3811,0.4723169771713461
CUNDINAMARCA,UBALA,PETRO URREGO GUSTAVO FRANCISCO,390,3811,10.233534505379167
CUNDINAMARCA,UBALA,TRUJILLO SARMIENTO JORGE ANTONIO,13,3811,0.3411178168459722
CUNDINAMARCA,UBALA,VARGAS LLERAS GERMAN,275,3811,7.215953817895565
CUNDINAMARCA,UBAQUE,DE LA CALLE LOMBANA HUMBERTO,31,3424,0.9053738317757009
CUNDINAMARCA,UBAQUE,DUQUE MARQUEZ IVAN,2040,3424,59.57943925233645
CUNDINAMARCA,UBAQUE,FAJARDO VALDERRAMA SERGIO,630,3424,18.399532710280376
CUNDINAMARCA,UBAQUE,MORALES HOYOS VIVIANE ALEIDA,8,3424,0.23364485981308408
CUNDINAMARCA,UBAQUE,PETRO URREGO GUSTAVO FRANCISCO,554,3424,16.179906542056074
CUNDINAMARCA,UBAQUE,TRUJILLO SARMIENTO JORGE ANTONIO,4,3424,0.11682242990654204
CUNDINAMARCA,UBAQUE,VARGAS LLERAS GERMAN,157,3424,4.585280373831776
CUNDINAMARCA,UNE,DE LA CALLE LOMBANA HUMBERTO,70,3802,1.841136244082062
CUNDINAMARCA,UNE,DUQUE MARQUEZ IVAN,1854,3802,48.76380852183061
CUNDINAMARCA,UNE,FAJARDO VALDERRAMA SERGIO,630,3802,16.57022619673856
CUNDINAMARCA,UNE,MORALES HOYOS VIVIANE ALEIDA,4,3802,0.10520778537611783
CUNDINAMARCA,UNE,PETRO URREGO GUSTAVO FRANCISCO,716,3802,18.83219358232509
CUNDINAMARCA,UNE,TRUJILLO SARMIENTO JORGE ANTONIO,7,3802,0.1841136244082062
CUNDINAMARCA,UNE,VARGAS LLERAS GERMAN,521,3802,13.703314045239349
CUNDINAMARCA,UTICA,DE LA CALLE LOMBANA HUMBERTO,32,2664,1.2012012012012012
CUNDINAMARCA,UTICA,DUQUE MARQUEZ IVAN,1969,2664,73.91141141141141
CUNDINAMARCA,UTICA,FAJARDO VALDERRAMA SERGIO,220,2664,8.258258258258259
CUNDINAMARCA,UTICA,MORALES HOYOS VIVIANE ALEIDA,1,2664,0.03753753753753754
CUNDINAMARCA,UTICA,PETRO URREGO GUSTAVO FRANCISCO,118,2664,4.42942942942943
CUNDINAMARCA,UTICA,TRUJILLO SARMIENTO JORGE ANTONIO,6,2664,0.22522522522522523
CUNDINAMARCA,UTICA,VARGAS LLERAS GERMAN,318,2664,11.936936936936938
CUNDINAMARCA,VENECIA,DE LA CALLE LOMBANA HUMBERTO,35,1733,2.019619157530294
CUNDINAMARCA,VENECIA,DUQUE MARQUEZ IVAN,866,1733,49.971148297749565
CUNDINAMARCA,VENECIA,FAJARDO VALDERRAMA SERGIO,252,1733,14.541257934218118
CUNDINAMARCA,VENECIA,MORALES HOYOS VIVIANE ALEIDA,10,1733,0.5770340450086555
CUNDINAMARCA,VENECIA,PETRO URREGO GUSTAVO FRANCISCO,432,1733,24.927870744373916
CUNDINAMARCA,VENECIA,TRUJILLO SARMIENTO JORGE ANTONIO,5,1733,0.28851702250432776
CUNDINAMARCA,VENECIA,VARGAS LLERAS GERMAN,133,1733,7.674552798615118
CUNDINAMARCA,VERGARA,DE LA CALLE LOMBANA HUMBERTO,34,3728,0.9120171673819742
CUNDINAMARCA,VERGARA,DUQUE MARQUEZ IVAN,2337,3728,62.687768240343345
CUNDINAMARCA,VERGARA,FAJARDO VALDERRAMA SERGIO,425,3728,11.400214592274677
CUNDINAMARCA,VERGARA,MORALES HOYOS VIVIANE ALEIDA,17,3728,0.4560085836909871
CUNDINAMARCA,VERGARA,PETRO URREGO GUSTAVO FRANCISCO,367,3728,9.844420600858369
CUNDINAMARCA,VERGARA,TRUJILLO SARMIENTO JORGE ANTONIO,15,3728,0.4023605150214592
CUNDINAMARCA,VERGARA,VARGAS LLERAS GERMAN,533,3728,14.297210300429184
CUNDINAMARCA,VIANI,DE LA CALLE LOMBANA HUMBERTO,32,2029,1.5771315919172006
CUNDINAMARCA,VIANI,DUQUE MARQUEZ IVAN,1242,2029,61.212419911286354
CUNDINAMARCA,VIANI,FAJARDO VALDERRAMA SERGIO,243,2029,11.976343026121242
CUNDINAMARCA,VIANI,MORALES HOYOS VIVIANE ALEIDA,7,2029,0.34499753573188763
CUNDINAMARCA,VIANI,PETRO URREGO GUSTAVO FRANCISCO,234,2029,11.53277476589453
CUNDINAMARCA,VIANI,TRUJILLO SARMIENTO JORGE ANTONIO,4,2029,0.19714144898965008
CUNDINAMARCA,VIANI,VARGAS LLERAS GERMAN,267,2029,13.159191720059143
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,DE LA CALLE LOMBANA HUMBERTO,225,18571,1.2115664207635561
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,DUQUE MARQUEZ IVAN,6892,18571,37.11162565289968
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,FAJARDO VALDERRAMA SERGIO,7954,18571,42.83021915890367
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,MORALES HOYOS VIVIANE ALEIDA,39,18571,0.21000484626568305
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,PETRO URREGO GUSTAVO FRANCISCO,2560,18571,13.78493349846535
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,TRUJILLO SARMIENTO JORGE ANTONIO,47,18571,0.25308276344838726
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,VARGAS LLERAS GERMAN,854,18571,4.598567659253675
CUNDINAMARCA,VILLAGOMEZ,DE LA CALLE LOMBANA HUMBERTO,8,1066,0.7504690431519699
CUNDINAMARCA,VILLAGOMEZ,DUQUE MARQUEZ IVAN,761,1066,71.38836772983115
CUNDINAMARCA,VILLAGOMEZ,FAJARDO VALDERRAMA SERGIO,120,1066,11.25703564727955
CUNDINAMARCA,VILLAGOMEZ,MORALES HOYOS VIVIANE ALEIDA,2,1066,0.18761726078799248
CUNDINAMARCA,VILLAGOMEZ,PETRO URREGO GUSTAVO FRANCISCO,130,1066,12.195121951219512
CUNDINAMARCA,VILLAGOMEZ,TRUJILLO SARMIENTO JORGE ANTONIO,2,1066,0.18761726078799248
CUNDINAMARCA,VILLAGOMEZ,VARGAS LLERAS GERMAN,43,1066,4.033771106941838
CUNDINAMARCA,VILLAPINZON,DE LA CALLE LOMBANA HUMBERTO,71,8453,0.8399384833786822
CUNDINAMARCA,VILLAPINZON,DUQUE MARQUEZ IVAN,5303,8453,62.73512362474861
CUNDINAMARCA,VILLAPINZON,FAJARDO VALDERRAMA SERGIO,2034,8453,24.062463030876614
CUNDINAMARCA,VILLAPINZON,MORALES HOYOS VIVIANE ALEIDA,16,8453,0.18928191174730863
CUNDINAMARCA,VILLAPINZON,PETRO URREGO GUSTAVO FRANCISCO,694,8453,8.210102922039512
CUNDINAMARCA,VILLAPINZON,TRUJILLO SARMIENTO JORGE ANTONIO,24,8453,0.28392286762096297
CUNDINAMARCA,VILLAPINZON,VARGAS LLERAS GERMAN,311,8453,3.679167159588312
CUNDINAMARCA,VILLETA,DE LA CALLE LOMBANA HUMBERTO,160,13599,1.176557099786749
CUNDINAMARCA,VILLETA,DUQUE MARQUEZ IVAN,8543,13599,62.82079564673874
CUNDINAMARCA,VILLETA,FAJARDO VALDERRAMA SERGIO,2550,13599,18.751378777851315
CUNDINAMARCA,VILLETA,MORALES HOYOS VIVIANE ALEIDA,24,13599,0.17648356496801235
CUNDINAMARCA,VILLETA,PETRO URREGO GUSTAVO FRANCISCO,1305,13599,9.596293845135671
CUNDINAMARCA,VILLETA,TRUJILLO SARMIENTO JORGE ANTONIO,26,13599,0.19119052871534672
CUNDINAMARCA,VILLETA,VARGAS LLERAS GERMAN,991,13599,7.287300536804177
CUNDINAMARCA,VIOTA,DE LA CALLE LOMBANA HUMBERTO,77,5801,1.3273573521806585
CUNDINAMARCA,VIOTA,DUQUE MARQUEZ IVAN,3346,5801,57.67971039475952
CUNDINAMARCA,VIOTA,FAJARDO VALDERRAMA SERGIO,543,5801,9.36045509394932
CUNDINAMARCA,VIOTA,MORALES HOYOS VIVIANE ALEIDA,15,5801,0.25857610756766075
CUNDINAMARCA,VIOTA,PETRO URREGO GUSTAVO FRANCISCO,1242,5801,21.410101706602312
CUNDINAMARCA,VIOTA,TRUJILLO SARMIENTO JORGE ANTONIO,10,5801,0.17238407171177383
CUNDINAMARCA,VIOTA,VARGAS LLERAS GERMAN,568,5801,9.791415273228754
CUNDINAMARCA,YACOPI,DE LA CALLE LOMBANA HUMBERTO,57,4405,1.293984108967083
CUNDINAMARCA,YACOPI,DUQUE MARQUEZ IVAN,3226,4405,73.23496027241771
CUNDINAMARCA,YACOPI,FAJARDO VALDERRAMA SERGIO,249,4405,5.65266742338252
CUNDINAMARCA,YACOPI,MORALES HOYOS VIVIANE ALEIDA,37,4405,0.8399545970488081
CUNDINAMARCA,YACOPI,PETRO URREGO GUSTAVO FRANCISCO,268,4405,6.083995459704881
CUNDINAMARCA,YACOPI,TRUJILLO SARMIENTO JORGE ANTONIO,16,4405,0.36322360953461974
CUNDINAMARCA,YACOPI,VARGAS LLERAS GERMAN,552,4405,12.531214528944382
CUNDINAMARCA,ZIPACON,DE LA CALLE LOMBANA HUMBERTO,71,2586,2.7455529775715393
CUNDINAMARCA,ZIPACON,DUQUE MARQUEZ IVAN,1190,2586,46.017014694508894
CUNDINAMARCA,ZIPACON,FAJARDO VALDERRAMA SERGIO,680,2586,26.295436968290797
CUNDINAMARCA,ZIPACON,MORALES HOYOS VIVIANE ALEIDA,5,2586,0.19334880123743234
CUNDINAMARCA,ZIPACON,PETRO URREGO GUSTAVO FRANCISCO,391,2586,15.11987625676721
CUNDINAMARCA,ZIPACON,TRUJILLO SARMIENTO JORGE ANTONIO,5,2586,0.19334880123743234
CUNDINAMARCA,ZIPACON,VARGAS LLERAS GERMAN,244,2586,9.435421500386699
CUNDINAMARCA,ZIPAQUIRA,DE LA CALLE LOMBANA HUMBERTO,1200,58027,2.0680028262705292
CUNDINAMARCA,ZIPAQUIRA,DUQUE MARQUEZ IVAN,12611,58027,21.732986368414704
CUNDINAMARCA,ZIPAQUIRA,FAJARDO VALDERRAMA SERGIO,21662,58027,37.330897685560174
CUNDINAMARCA,ZIPAQUIRA,MORALES HOYOS VIVIANE ALEIDA,122,58027,0.21024695400417046
CUNDINAMARCA,ZIPAQUIRA,PETRO URREGO GUSTAVO FRANCISCO,19399,58027,33.43098902235167
CUNDINAMARCA,ZIPAQUIRA,TRUJILLO SARMIENTO JORGE ANTONIO,142,58027,0.24471366777534595
CUNDINAMARCA,ZIPAQUIRA,VARGAS LLERAS GERMAN,2891,58027,4.982163475623417
GUAINIA,BARRANCOMINAS,DE LA CALLE LOMBANA HUMBERTO,8,567,1.4109347442680775
GUAINIA,BARRANCOMINAS,DUQUE MARQUEZ IVAN,66,567,11.64021164021164
GUAINIA,BARRANCOMINAS,FAJARDO VALDERRAMA SERGIO,46,567,8.112874779541446
GUAINIA,BARRANCOMINAS,PETRO URREGO GUSTAVO FRANCISCO,359,567,63.31569664902999
GUAINIA,BARRANCOMINAS,TRUJILLO SARMIENTO JORGE ANTONIO,5,567,0.8818342151675485
GUAINIA,BARRANCOMINAS,VARGAS LLERAS GERMAN,83,567,14.638447971781304
GUAINIA,CACAHUAL,DUQUE MARQUEZ IVAN,5,18,27.77777777777778
GUAINIA,CACAHUAL,FAJARDO VALDERRAMA SERGIO,4,18,22.22222222222222
GUAINIA,CACAHUAL,PETRO URREGO GUSTAVO FRANCISCO,6,18,33.33333333333333
GUAINIA,CACAHUAL,VARGAS LLERAS GERMAN,3,18,16.666666666666664
GUAINIA,INIRIDA,DE LA CALLE LOMBANA HUMBERTO,139,8046,1.7275664926671639
GUAINIA,INIRIDA,DUQUE MARQUEZ IVAN,3557,8046,44.20830226199354
GUAINIA,INIRIDA,FAJARDO VALDERRAMA SERGIO,1143,8046,14.205816554809845
GUAINIA,INIRIDA,MORALES HOYOS VIVIANE ALEIDA,20,8046,0.24857071836937608
GUAINIA,INIRIDA,PETRO URREGO GUSTAVO FRANCISCO,1567,8046,19.475515784240617
GUAINIA,INIRIDA,TRUJILLO SARMIENTO JORGE ANTONIO,21,8046,0.2609992542878449
GUAINIA,INIRIDA,VARGAS LLERAS GERMAN,1599,8046,19.87322893363162
GUAINIA,LA GUADALUPE,DUQUE MARQUEZ IVAN,28,48,58.333333333333336
GUAINIA,LA GUADALUPE,FAJARDO VALDERRAMA SERGIO,3,48,6.25
GUAINIA,LA GUADALUPE,MORALES HOYOS VIVIANE ALEIDA,1,48,2.083333333333333
GUAINIA,LA GUADALUPE,PETRO URREGO GUSTAVO FRANCISCO,5,48,10.416666666666668
GUAINIA,LA GUADALUPE,VARGAS LLERAS GERMAN,11,48,22.916666666666664
GUAINIA,MAPIRIPANA,DE LA CALLE LOMBANA HUMBERTO,3,95,3.1578947368421053
GUAINIA,MAPIRIPANA,DUQUE MARQUEZ IVAN,53,95,55.78947368421052
GUAINIA,MAPIRIPANA,FAJARDO VALDERRAMA SERGIO,7,95,7.368421052631578
GUAINIA,MAPIRIPANA,MORALES HOYOS VIVIANE ALEIDA,1,95,1.0526315789473684
GUAINIA,MAPIRIPANA,PETRO URREGO GUSTAVO FRANCISCO,27,95,28.421052631578945
GUAINIA,MAPIRIPANA,TRUJILLO SARMIENTO JORGE ANTONIO,2,95,2.1052631578947367
GUAINIA,MAPIRIPANA,VARGAS LLERAS GERMAN,2,95,2.1052631578947367
GUAINIA,MORICHAL,DE LA CALLE LOMBANA HUMBERTO,3,50,6.0
GUAINIA,MORICHAL,DUQUE MARQUEZ IVAN,1,50,2.0
GUAINIA,MORICHAL,FAJARDO VALDERRAMA SERGIO,4,50,8.0
GUAINIA,MORICHAL,PETRO URREGO GUSTAVO FRANCISCO,39,50,78.0
GUAINIA,MORICHAL,VARGAS LLERAS GERMAN,3,50,6.0
GUAINIA,PANA PANA,DE LA CALLE LOMBANA HUMBERTO,13,139,9.352517985611511
GUAINIA,PANA PANA,DUQUE MARQUEZ IVAN,13,139,9.352517985611511
GUAINIA,PANA PANA,FAJARDO VALDERRAMA SERGIO,14,139,10.071942446043165
GUAINIA,PANA PANA,MORALES HOYOS VIVIANE ALEIDA,1,139,0.7194244604316548
GUAINIA,PANA PANA,PETRO URREGO GUSTAVO FRANCISCO,76,139,54.67625899280576
GUAINIA,PANA PANA,VARGAS LLERAS GERMAN,22,139,15.827338129496402
GUAINIA,PUERTO COLOMBIA,DE LA CALLE LOMBANA HUMBERTO,6,120,5.0
GUAINIA,PUERTO COLOMBIA,DUQUE MARQUEZ IVAN,62,120,51.66666666666667
GUAINIA,PUERTO COLOMBIA,FAJARDO VALDERRAMA SERGIO,2,120,1.6666666666666667
GUAINIA,PUERTO COLOMBIA,MORALES HOYOS VIVIANE ALEIDA,3,120,2.5
GUAINIA,PUERTO COLOMBIA,PETRO URREGO GUSTAVO FRANCISCO,31,120,25.833333333333336
GUAINIA,PUERTO COLOMBIA,TRUJILLO SARMIENTO JORGE ANTONIO,1,120,0.8333333333333334
GUAINIA,PUERTO COLOMBIA,VARGAS LLERAS GERMAN,15,120,12.5
GUAINIA,SAN FELIPE,DE LA CALLE LOMBANA HUMBERTO,4,255,1.5686274509803921
GUAINIA,SAN FELIPE,DUQUE MARQUEZ IVAN,121,255,47.45098039215686
GUAINIA,SAN FELIPE,FAJARDO VALDERRAMA SERGIO,10,255,3.9215686274509802
GUAINIA,SAN FELIPE,MORALES HOYOS VIVIANE ALEIDA,1,255,0.39215686274509803
GUAINIA,SAN FELIPE,PETRO URREGO GUSTAVO FRANCISCO,16,255,6.2745098039215685
GUAINIA,SAN FELIPE,TRUJILLO SARMIENTO JORGE ANTONIO,1,255,0.39215686274509803
GUAINIA,SAN FELIPE,VARGAS LLERAS GERMAN,102,255,40.0
GUAVIARE,CALAMAR,DE LA CALLE LOMBANA HUMBERTO,46,1818,2.5302530253025304
GUAVIARE,CALAMAR,DUQUE MARQUEZ IVAN,500,1818,27.502750275027505
GUAVIARE,CALAMAR,FAJARDO VALDERRAMA SERGIO,269,1818,14.796479647964796
GUAVIARE,CALAMAR,MORALES HOYOS VIVIANE ALEIDA,10,1818,0.5500550055005501
GUAVIARE,CALAMAR,PETRO URREGO GUSTAVO FRANCISCO,837,1818,46.03960396039604
GUAVIARE,CALAMAR,TRUJILLO SARMIENTO JORGE ANTONIO,12,1818,0.6600660066006601
GUAVIARE,CALAMAR,VARGAS LLERAS GERMAN,144,1818,7.920792079207921
GUAVIARE,EL RETORNO,DE LA CALLE LOMBANA HUMBERTO,101,3747,2.695489725113424
GUAVIARE,EL RETORNO,DUQUE MARQUEZ IVAN,1972,3747,52.6287696824126
GUAVIARE,EL RETORNO,FAJARDO VALDERRAMA SERGIO,570,3747,15.212169735788631
GUAVIARE,EL RETORNO,MORALES HOYOS VIVIANE ALEIDA,14,3747,0.373632239124633
GUAVIARE,EL RETORNO,PETRO URREGO GUSTAVO FRANCISCO,663,3747,17.69415532425941
GUAVIARE,EL RETORNO,TRUJILLO SARMIENTO JORGE ANTONIO,19,3747,0.5070723245262877
GUAVIARE,EL RETORNO,VARGAS LLERAS GERMAN,408,3747,10.88871096877502
GUAVIARE,MIRAFLORES,DE LA CALLE LOMBANA HUMBERTO,120,1043,11.505273250239693
GUAVIARE,MIRAFLORES,DUQUE MARQUEZ IVAN,155,1043,14.86097794822627
GUAVIARE,MIRAFLORES,FAJARDO VALDERRAMA SERGIO,113,1043,10.834132310642378
GUAVIARE,MIRAFLORES,MORALES HOYOS VIVIANE ALEIDA,11,1043,1.0546500479386385
GUAVIARE,MIRAFLORES,PETRO URREGO GUSTAVO FRANCISCO,597,1043,57.238734419942475
GUAVIARE,MIRAFLORES,TRUJILLO SARMIENTO JORGE ANTONIO,8,1043,0.7670182166826461
GUAVIARE,MIRAFLORES,VARGAS LLERAS GERMAN,39,1043,3.7392138063279003
GUAVIARE,SAN JOSE DEL GUAVIARE,DE LA CALLE LOMBANA HUMBERTO,660,17319,3.8108435821929674
GUAVIARE,SAN JOSE DEL GUAVIARE,DUQUE MARQUEZ IVAN,8861,17319,51.16346209365437
GUAVIARE,SAN JOSE DEL GUAVIARE,FAJARDO VALDERRAMA SERGIO,2924,17319,16.88319187020036
GUAVIARE,SAN JOSE DEL GUAVIARE,MORALES HOYOS VIVIANE ALEIDA,59,17319,0.340666320226341
GUAVIARE,SAN JOSE DEL GUAVIARE,PETRO URREGO GUSTAVO FRANCISCO,3665,17319,21.1617298920261
GUAVIARE,SAN JOSE DEL GUAVIARE,TRUJILLO SARMIENTO JORGE ANTONIO,93,17319,0.5369825047635545
GUAVIARE,SAN JOSE DEL GUAVIARE,VARGAS LLERAS GERMAN,1057,17319,6.103123736936313
HUILA,ACEVEDO,DE LA CALLE LOMBANA HUMBERTO,62,10548,0.5877891543420554
HUILA,ACEVEDO,DUQUE MARQUEZ IVAN,8887,10548,84.2529389457717
HUILA,ACEVEDO,FAJARDO VALDERRAMA SERGIO,506,10548,4.797117937049677
HUILA,ACEVEDO,MORALES HOYOS VIVIANE ALEIDA,18,10548,0.17064846416382254
HUILA,ACEVEDO,PETRO URREGO GUSTAVO FRANCISCO,885,10548,8.390216154721273
HUILA,ACEVEDO,TRUJILLO SARMIENTO JORGE ANTONIO,13,10548,0.12324611300720517
HUILA,ACEVEDO,VARGAS LLERAS GERMAN,177,10548,1.678043230944255
HUILA,AGRADO,DE LA CALLE LOMBANA HUMBERTO,126,3780,3.3333333333333335
HUILA,AGRADO,DUQUE MARQUEZ IVAN,2304,3780,60.952380952380956
HUILA,AGRADO,FAJARDO VALDERRAMA SERGIO,445,3780,11.772486772486772
HUILA,AGRADO,MORALES HOYOS VIVIANE ALEIDA,1,3780,0.026455026455026457
HUILA,AGRADO,PETRO URREGO GUSTAVO FRANCISCO,481,3780,12.724867724867725
HUILA,AGRADO,TRUJILLO SARMIENTO JORGE ANTONIO,5,3780,0.13227513227513227
HUILA,AGRADO,VARGAS LLERAS GERMAN,418,3780,11.058201058201059
HUILA,AIPE,DE LA CALLE LOMBANA HUMBERTO,218,7442,2.9293200752485893
HUILA,AIPE,DUQUE MARQUEZ IVAN,4015,7442,53.95055092717011
HUILA,AIPE,FAJARDO VALDERRAMA SERGIO,1295,7442,17.401236226820746
HUILA,AIPE,MORALES HOYOS VIVIANE ALEIDA,16,7442,0.2149959688255845
HUILA,AIPE,PETRO URREGO GUSTAVO FRANCISCO,1536,7442,20.639613007256113
HUILA,AIPE,TRUJILLO SARMIENTO JORGE ANTONIO,19,7442,0.25530771298038163
